Unnamed: 0,0,1,2,3,4,5,6,7,8,9
32,1400.5670461995296,621.0,119.0,384.1758679497591,382.9943003753348,196.0,2874.021051075884,37.98553936142628,2406.407189945568,51.0
33,542.5948392686228,54.0,503.75471384553475,464.1758679497591,52.0,151.40863008513608,309.682048752902,38.0,50.0,2038.3863589183195
34,470.59048175112514,54.0,2257.66682217716,178.82302227747192,52.0,284.89389445700306,260.3263465303362,97.03359543689187,186.78548493578543,51.0
35,2710.067946215104,206.59487069346892,250.76807354944123,2307.0561248252575,424.1705851927852,284.89389445700306,320.0,2153.0,2529.6185582962157,51.0
36,270.59048175112514,2258.615561617507,1272.8652426704386,242.0,1251.1353205346772,59.40863008513608,71.0,110.0,245.2113683506472,221.58954400892875
37,355.06794621510386,2633.8682542736165,119.0,299.0,2449.0709872152133,162.6891119120492,59.0,218.81011791955964,2478.407189945568,51.0
38,370.59048175112514,203.6155616175071,296.0,75.91771411164217,175.48220774270487,3011.332254044759,59.0,110.0,50.0,51.0
39,2849.590481751125,363.4387212594904,213.20913930028476,3470.6874949636663,210.48220774270487,58.0,1765.516288226383,2535.038131448198,2406.407189945568,63.0
40,2451.067946215104,355.0,653.4555550508926,294.0,1351.638972347133,284.89389445700306,59.0,414.4638921914319,122.0,123.0
41,543.5904817511251,467.1538645154175,1901.0950922675493,2277.0,2371.869225426096,405.4143904869385,206.9012573208404,1337.3411853466778,2747.192674881353,83.2984846937671
42,353.47051627070397,534.8433505676021,3966.491275707568,354.0,1380.9266920724717,424.1339086600253,426.5658386286133,381.5965332392991,257.2113683506472,1229.97817718728
43,2945.2306898214683,1547.3641458517309,718.630974143734,334.0,171.0,632.9611902497732,131.0,322.0,173.2113683506472,377.9769791916143
44,4596.479303082211,642.9177929563873,327.5580460597552,2309.0,2406.5887794725086,353.3386912049792,131.0,454.774440812581,297.2113683506472,1505.8476690481843
45,688.5904817511251,713.4589121851092,588.7518983468497,504.1758679497591,2506.5887794725086,395.9300611198431,59.0,470.4638921914319,2689.291656376723,347.86949186090453
46,2546.0,770.4589121851092,2220.2225148806547,784.031225099922,254.6584925601552,171.20478254495384,234.4552124472704,38.0,49.99867366203424,373.8694918609045
47,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
48,47.0,54.0,119.0,50.0,52.0,319.58548262771023,59.0,38.00000000011465,50.000000000123656,51.0
49,47.0,54.0,119.0,50.0,387.20165644888885,319.58548262771023,59.0,38.0,50.0,272.2836567972038
50,47.0,54.0,97.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
51,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
52,47.0,54.0,47.0,50.0,224.83071081535948,49.0,232.89506198413247,38.0,50.0,272.2836567972038
53,47.0,54.00045825475587,47.0,110.0,83.82529177546179,49.0,59.0,38.0,50.0,51.0
54,47.0,126.687143035347,47.0,50.0,113.8244179789511,212.59949017309367,59.0,3934.4385686805376,247.99142864333567,182.84657529145144
55,67.06629515856339,2360.5504158587114,2221.0,50.0,224.83071081535948,49.22433552127265,59.0,427.83258528203044,3113.561697047273,51.0
56,2334.342713460508,126.0,197.33834644081512,49.99527037740211,52.0,49.0,59.0,38.0,122.0,1082.8148689566058
57,207.6237441178735,621.0,222.55028551732028,50.0,52.0,49.0,59.0,38.0,50.0,541.2713351711261
58,2634.6237441178737,54.0,193.74325914621008,52.97790454844727,52.0,49.0,59.0,38.0,50.0,170.98767837392234
59,135.6237441178735,54.0,8178.062186535928,216.92454623332964,214.37094563352937,58.33066901124455,59.0,188.079954377951,50.0,184.8342536653738
60,279.6237441178735,54.0,346.92583050578213,50.0,2328.580036129905,2117.3657773915083,59.0,251.9944505564632,50.0,123.0
61,414.399893418284,54.0,276.7944617000672,50.0,2340.580036129905,1173.7588368491129,59.0,210.0,50.0,123.0
62,2688.3523754905877,54.0,575.9258305057822,50.0,651.8859973550898,49.0,59.0,180.0,50.0,51.0
63,2311.899718503323,245.5504158587113,3633.702619266284,150.0,276.655590359405,49.0,232.89506198413247,50.0,188.44881472180023,239.98767837392236
64,506.0786583741716,2464.2375588940586,1523.9697193602535,2514.373476602112,246.37094563352937,133.0,59.0,2325.016901296121,3238.5830201023546,280.98767837392234
65,593.9414217663307,1744.6000251414594,229.5377208462773,145.0,214.37094563352937,324.7217062825266,59.0,1699.3317519291852,3564.00773382568,203.0
66,2837.6695139397543,2986.447528497812,213.58700349004232,177.7118820703658,224.83071081535948,509.7551508559222,186.88391416845673,591.016901296121,2407.829686316641,155.0
67,272.85849142151875,2120.3396276632493,1639.955245015656,169.0,214.37094563352937,498.3352040010038,234.02958605582467,545.8446611447077,454.9914286433357,2271.8342536653736
68,557.5234626211964,354.23755889405834,4473.721969069351,266.0,52.0,333.1595519757832,2229.0,2691.844661144708,11341.815693345316,1661.7259693660628
69,2399.430043202106,887.5504158587113,613.3388270157398,232.66236419065697,52.0,49.0,2452.4197705047627,426.8277598485868,3375.00773382568,237.98767837392236
70,296.0,382.2375588940584,125.07082164390457,50.0,214.37094563352937,49.0,308.0,605.0,342.9914286433357,272.2836567972038
71,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,50.975713324893874
72,47.0,54.000000000002956,46.99999999999639,85.0,52.0,49.0,59.0,38.0,50.000000000120195,51.0
73,47.0,54.0,47.0,50.0,222.401676562258,49.000000001177064,59.00000000709675,38.0,50.0,260.0081454301724
74,161.02847547122235,54.0,47.0,50.0,52.00000018756088,49.0,205.54599702885807,38.0,50.0,51.0
75,161.02847547122235,54.0,47.00000173092847,50.0,208.1942735698289,159.4817997112236,59.0,38.0,50.0,123.0
76,161.02847547122235,8503.815510394348,47.0,234.0264923789454,52.0,321.5010105146614,59.0,38.0,50.0,51.0
77,161.02847547122235,416.1153194091693,47.0,50.0,222.401676562258,356.5010105146614,79.0,150.0,50.0,51.0
78,1410.6538899276316,1342.3871110219018,119.31329489820942,110.0,52.0,49.0,131.0,436.4185711819762,50.0,63.0
79,119.0,2656.4889806140022,2567.851277822925,272.0,112.0,48.99474327718848,308.0414429185737,110.0,50.0,244.54157951624188
80,2546.0,489.6426082278125,2816.0736937281845,322.0,52.0,49.0,59.0,110.0,50.0,266.5415795162419
81,394.7266581400812,256.1153194091693,1043.047524592762,202.0,378.59595013208695,48.81366002554069,59.0,3022.8200597385435,50.0,312.66578211527803
82,47.0,126.0,428.0475245927621,2650.27394624131,52.0,49.0,203.141980640603,279.74782993634506,50.0,266.5415795162419
83,47.0,54.0,368.8733940519756,50.0,222.401676562258,248.26268211855515,59.0,2273.38180503801,182.74737410901832,266.5415795162419
84,47.0,54.0,325.45488714560594,306.02649237894536,52.0,117.19134111580132,73.03636966622585,428.2069528991067,3032.7210668614075,51.0
85,790.8116970358478,196.20465173529223,476.0475245927621,122.0,208.1942735698289,49.0,504.9440331709112,376.4185711819762,288.18279612147614,260.0081454301724
86,2102.0,2263.2046517352924,541.7667679879427,136.742559263501,378.59595013208695,49.0,131.0,110.0,122.0,51.0
87,385.3367838304421,470.1153194091693,338.0254083637116,50.0,354.7455092034689,49.0,131.0,295.1160009102855,475.14749981054536,3608.9844387953726
88,491.9390807556859,311.5183374496844,1514.6384339115637,50.0,1655.7566372525953,211.01921570599976,113.36352088119959,8748.608027600316,3340.507769898474,3626.944785780113
89,2452.170301824403,2527.518337449684,879.1948506472818,2252.0,52.0,407.53648883840236,265.5459970288581,400.4185711819762,523.6160643652689,370.5415795162419
90,3010.407873107376,443.5183374496844,4406.9043386413305,249.0,2902.810187620312,49.0,241.0,2334.973311517322,3403.7210668614075,51.0
91,516.9308283919072,487.20465173529226,2261.0784691821173,362.0,222.401676562258,190.6876202972593,286.7484417904145,523.747829936345,509.5807680543381,268.3734766757086
92,2564.469215950352,3326.809234998248,798.0475245927621,82.0,383.1471857657269,230.01019746750103,2417.775018305595,962.3025702716908,831.9604221630374,260.0081454301724
93,263.9206583592876,320.20465173529226,726.7667679879427,2253.0,52.0,344.16941510592096,218.74844179041452,378.6707412456312,3406.711989865902,51.0
94,704.3367838304421,578.7400470982442,796.4458454898648,366.0,52.0,49.0,422.2944388192727,3428.2791827013048,122.0,51.0
95,47.0,54.0,47.0,50.0,52.0,49.0,59.0,37.99973888192946,50.0,51.0
96,47.0,54.0,46.9999999999984,50.0,52.0,49.0,58.99999999999625,38.0,50.0,51.0
97,168.38051376155752,54.0,47.0,236.41768497116797,52.0,49.0,187.60617057017,38.0,50.0,50.99999999983491
98,168.38051376155752,54.0,47.00000011097029,50.0,258.866323868857,49.0,59.0,38.0,50.0,213.0908470076399
99,168.38051376155752,54.0,47.0,50.0,52.0,49.0,59.0,38.0,49.99999993581,51.0
100,168.38051376155752,54.0,47.0,50.0,217.9326367474902,49.0,59.0,38.0,50.0,51.0
101,168.38049587761694,54.0,47.0,50.0,52.00147439830249,49.0,59.0,37.99998247573023,268.8239663728993,213.0908470076399
102,2453.5549493974704,299.95772144588,2173.9842456551937,50.0,52.017878455048304,49.0,59.0,160.0,3253.952356355037,63.0
103,3031.63165864566,711.7364514234747,443.487254370776,50.0,52.0,198.6141781608078,59.0,179.0,569.6786417006258,1200.899428449699
104,4879.174435635913,448.20566524017937,496.96425662489366,50.0,52.0,49.0,59.0,110.0,122.0,123.0
105,119.0,504.78649854953306,324.96425662489366,50.0,217.9326367474902,153.56476427974746,59.0,200.23095967845785,306.7567283606746,51.0
106,858.9192187026483,460.1780378042923,119.0,50.0,52.0,49.0,187.60617057017,2093.0,57.725287062732974,51.0
107,168.38051376155752,54.0,119.0,100.0,52.19820627248139,153.56476427974746,59.0,2786.589592354373,302.0795232649531,965.2089482432604
108,168.38051376155752,2181.5808333093537,47.0,236.41768497116797,52.0,49.0,59.0,2493.9762821122117,3096.952356355037,444.7462299551494
109,168.38051376155752,278.9967171828706,47.0,236.41768497116797,52.0,196.5146985247781,59.0,38.0,422.82396637289935,281.7048253832876
110,168.38051376155752,772.0663104111344,47.0,50.0,217.9326367474902,49.0,59.0,2093.0,5107.498913648551,803.6976482181037
111,312.3805137615575,738.7698038174374,53.07595429789308,14.668039955906067,196.3547497651372,153.56476427974746,59.0,364.9086057140822,301.3193230887487,309.7048253832876
112,482.55494939747047,684.0663104111344,471.07915789742026,172.0,3947.42334957322,49.0,72.9057391954059,1234.7151345149787,2915.6330332662883,2995.025169645757
113,346.5387049410908,470.0663104111344,340.6677702621848,497.4487754700412,353.93263674749016,49.0,2126.0,2772.5873772154496,5280.87847293097,270.0
114,3898.9602354727513,215.0,309.6529156365899,168.3097447080499,1264.9406010609284,250.6141781608078,226.0,274.0,560.8765275150577,123.0
115,517.2560511897889,389.5808333093537,323.07915789742026,2240.0,2959.770135024919,612.6083516121436,2733.60617057017,543.7031674602222,376.371884230907,51.0
116,563.8978344962909,2360.54824115289,2412.9111051889377,338.8766981410907,3190.025578558169,310.6141781608078,1161.7268124161424,3270.2707992943097,380.82396637289935,213.0908470076399
117,4483.174435635913,54.0,491.487254370776,150.0,306.61019329838683,139.0,132.90573919540589,279.8510435923809,6747.422442029103,51.0
118,191.0,54.0,419.63054265059736,3010.1785275212437,287.61019329838683,196.5146985247781,59.0,335.5197008173205,2915.6330332662883,51.0
119,47.0,53.966692377190064,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
120,47.0,114.0,119.0,50.0,52.0,49.0,59.0,244.91402876632142,50.0,51.0
121,47.0,54.0,119.0,50.0,52.0,49.0,59.0,38.0,50.0,228.75513215744635
122,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
123,47.0,54.0,46.99999992041829,50.0,52.0,49.0,59.0,38.0,50.0,51.0
124,47.0,54.0,46.99999953085503,50.0,340.3540707281387,220.1976694479064,245.1903244099731,38.0,50.0,51.0
125,47.0,53.999980987278825,47.0,50.0,192.74160984154824,49.00035866893306,59.0,38.0,62.98956042781968,228.75513215744635
126,47.0,54.0,47.0,255.13054590421865,102.0,49.0,2044.0996829087528,38.0,5169.236590254058,51.0
127,2401.010339656143,560.8671082755822,164.77452706785937,255.13054590421865,192.74160984154824,220.1976694479064,59.0,38.0,362.1390615240744,51.145345562612476
128,422.0103396561428,408.5005975925272,361.77452706785937,50.0,52.0,220.1976694479064,203.0,2144.0701492881794,542.1948081648736,175.0
129,2737.010339656143,435.6769157901381,505.27768888210153,50.0,52.0,49.0,327.83909828610643,392.9658524684698,5293.093363609958,136.17173648270432
130,2453.6093313688234,3084.213967008781,357.9922267277622,50.0,52.0,49.0,72.83082337802801,3286.0361793982024,1642.5875059749292,2145.741767907467
131,278.4223555226013,304.7057285952352,1123.6850004317996,50.0,199.61246088659044,75.80676022437828,59.0,414.8520046398589,726.2941423791815,270.6138981063334
132,833.0103396561428,310.9384491875168,4376.627050770147,50.0,488.30328870038875,220.1976694479064,59.0,2678.495442000346,5041.275899981943,203.47638204021047
133,527.4223555226013,2351.500597592528,310.1716087245073,50.0,64.64348311142771,63.80676022437827,59.0,144.24112865851302,345.5696875801048,51.0
134,3000.900574633389,531.7877331062912,411.8850447278362,255.13054590421865,169.09080815891522,49.0,59.0,616.3685853960355,1365.8406313370056,228.75513215744635
135,274.01033965614283,1168.9384491875169,446.1193927745464,50.0,221.41862850261572,1978.822251726761,59.0,332.65838084693104,412.1286219518941,51.0
136,2513.010339656143,87.18432593585106,601.9983321150723,368.8173059336731,220.77514539118803,704.4884832427547,59.0,174.0,3651.7441330938987,51.0
137,355.0,407.4378515949896,431.223805047213,121.0,205.77514539118803,309.41829090241026,59.0,2293.0,534.1390615240744,228.75513215744635
138,3063.1293729845765,743.9384491875169,550.9983321150723,2261.1357826528906,205.77514539118803,49.0,202.1511596239808,436.9140287662962,372.1948081648737,330.47638204021047
139,274.01033965614283,772.3623069189525,457.9983321150724,258.0,139.6434831114277,220.1976694479064,59.0,959.9658524684698,672.6358737930843,1368.2444490738062
140,1407.1806144293148,126.0,498.6073558457347,3781.000194538149,96.0,49.0,2044.2508425327337,603.6242333154008,6794.62654142708,1422.072712591102
141,408.24082138550136,126.0,523.0061053873102,286.0,3085.61809147263,451.61596035031664,1102.7872347853777,2572.121972990353,378.1122553879755,51.0
142,118.5421174145806,54.0,47.0,50.0,111.64348311142771,50.32254505896555,119.0,435.99888718081775,4254.484663641927,228.75513215744635
143,47.0,54.0,47.0,50.0,52.0,49.0,58.961030335983544,38.0,50.0,51.0
144,47.0,54.0,47.0,50.0,52.0,49.0,206.39611078046727,38.0,50.000000000100925,51.0
145,47.0,54.0,47.0,49.999999999856556,201.92664628406183,49.0,59.0,38.0,50.0,51.0
146,47.0,54.0,47.00000021213445,50.0,51.99999999918309,49.0,59.0000000302728,38.0,50.0,259.49669927288096
147,152.4775329032995,54.0,47.0,50.0,249.9392607558568,161.74858860744538,59.0,38.0,50.0,51.0
148,152.47754819284478,54.0,47.0,50.0,201.92664628406183,49.0,59.0,38.0,50.0,51.0
149,152.4775329032995,54.0,47.0,50.0,201.92664628406183,161.74858860744538,59.0,38.0,50.0,259.49669927288096
150,337.36987615568967,54.0,47.0,50.0,399.8659070399186,223.90260792845305,59.0,98.0,50.0,51.0
151,296.4775329032995,195.3153698744914,47.0,211.10936282099547,201.92664628406183,431.765623255216,59.0,38.0,70.0,51.0
152,2319.394839233584,282.4594684526547,4423.8667652625845,294.0,52.0,480.4248701814517,59.0,38.0,420.2994646192216,51.0
153,2782.247721406447,368.2600502495594,482.19730659815616,412.0,52.624252457898024,264.52226225299864,296.9799720622357,188.6401983159492,484.2994646192216,259.49669927288096
154,2371.1817032410568,52.954755165009196,7900.912651300108,2336.726010152868,52.0,368.8630153267631,261.9799720622357,38.0,472.73456067230205,82.69913570527041
155,427.8923432523901,54.0,2248.1821922368604,84.56788240147878,52.0,483.765623255216,211.97997206223567,395.9311707352253,2933.9656143516618,123.0
156,399.58322626158406,54.0,429.95318122387,50.0,123.90411372613926,223.90260792845305,455.9799720622357,11741.286682044904,50.0,123.0
157,2646.0,54.0,895.7022562375614,210.0,333.8433744819961,49.0,203.0,204.29942646691438,618.1379193112186,312.0
158,47.0,538.3153698744914,155.20270629094423,262.0,112.0,49.0,4076.781316687456,2322.170831188412,212.99407669596584,423.1958349781513
159,310.3553781540569,557.7115853672206,306.2759386264148,344.0,201.0,49.0,5483.233691035436,243.0,2905.880120721725,191.0
160,395.082028835054,219.6601834239251,375.520064000701,345.0,330.8433744819961,161.74858860744538,451.412318472452,1094.5259640504446,394.9940766959658,2445.183313023573
161,3021.851531525389,330.82352138525977,452.4290718761878,231.0,137.77736779642768,223.90260792845305,3043.412318472452,518.1708311884123,592.9291267679763,856.8153002609303
162,469.0401972345173,436.71158536722055,298.4139575148919,50.0,4255.4218448625,223.90260792845305,1492.7813166874555,1439.7818528358614,431.05168104338856,51.0
163,2387.2726844843414,317.3153698744914,370.53922370897806,50.0,199.9275388640836,49.0,358.9799720622357,2694.9311707352254,327.9940766959658,51.0
164,618.9059194196929,126.0,692.4290718761878,50.0,556.9626858938011,49.0,258.9799720622357,450.7622700584479,372.9634311313705,51.0
165,4916.869548373544,2278.315369874492,534.1973065981562,50.0,311.02342513794434,49.0,59.0,181.0,50.0,51.0
166,2474.0,378.4594684526547,119.0,50.0,250.9275388640836,209.0,59.0,38.0,50.0,51.0
167,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
168,168.67967351985385,54.0,47.0,50.0,52.0,49.00000000000281,59.0,38.0,291.2650220472353,51.0
169,168.67967351985385,54.0,47.0,50.0,251.46151388488528,49.0,211.4757388472108,38.00000000271445,50.00000000120614,51.0
170,47.0,54.0,47.0,50.0,251.46151388488528,49.0,59.0,38.0,50.00000002783308,221.37374183375047
171,47.0,54.0,47.0,50.0,52.0,160.12050549488598,59.0,38.0,50.0,51.0
172,46.99999843269641,54.0,47.000093264710145,50.0,52.0,49.0,59.0,38.0,50.00012277310059,51.0
173,46.99999432288009,54.0,60.775953843615,50.0003678024973,52.0,347.2511704206132,59.0,38.0,50.0,232.0
174,47.0,54.0,393.00767828003,110.75567787839093,52.0,49.0,99.0,170.01121726511693,50.0,51.0
175,348.0388986514851,2209.0,888.3185306808655,192.0,52.0,49.0,233.32472620664936,282.0,191.26502204725637,51.0
176,2102.0,126.0,3478.086359975614,1319.9585220415022,232.0,49.0,2060.465862970529,110.0,3449.2841479028657,84.53726030992948
177,119.0,54.0,360.9242038315292,3321.6757519707835,1732.7824163704554,49.0,131.0,38.0,287.8946479310806,1285.6650300386975
178,2546.0,54.0,738.6914607844016,250.96752884112252,272.0,48.91202535567833,131.0,38.0,5278.5060154108005,64.53726030992948
179,550.4603072707677,54.0,10694.20259967608,63.75567787839092,2838.805980121615,165.6441442534518,2558.0,38.0,3331.0341172718,51.0
180,238.53843861104377,126.0,119.0,50.0,259.5440912748535,273.6067798020986,59.0,38.0,191.26502204725637,1348.3339315336266
181,119.0,186.74177415463615,119.0,122.0,52.0,49.0,59.0,38.0,3550.241010651116,293.3737418337505
182,2546.0,37.997803338718214,1494.7666211310848,499.96752884112254,251.46151388488528,49.0,59.0,110.0,3261.7690952245434,51.0
183,1617.8376937037988,322.90191414581545,236.9242038315292,9.742109116259144,1383.7649279637756,49.0,59.0,358.8553342583981,276.04934027630685,51.0
184,4157.0,1707.3195272755822,2724.7652059069337,50.0,427.2910580547039,49.0,59.0,346.8553342583981,3527.0341172718,51.0
185,298.5384386110438,4067.187835216178,341.9817532841746,50.0,3259.380272231063,265.6441442534518,211.4757388472108,2101.448836245166,333.76777825216715,51.0
186,2665.538438611044,2559.598332921451,422.6353821357308,123.75567787839093,307.2910580547039,161.23192403559332,59.0,264.7373855053413,3430.8184355008502,156.0
187,226.53843861104377,126.0,151.0,2174.0,2984.0892141763597,2536.194951130262,259.2274605438604,433.13497188427743,50.0,287.0
188,10479.837963266584,263.59833292145106,2430.887507564254,392.76519278512467,2788.9765645596226,336.7646497483378,498.4266188749278,2283.0,50.0,221.37374183375047
189,1749.5293624711169,393.69641877563566,47.0,3515.9200740923925,52.0,207.9971084517995,1686.6901814710102,606.9903061426755,191.26502204725637,51.0
190,2842.538438611044,126.0,47.0,229.0,251.21983015912903,383.7646497483378,1673.9678471896489,471.0,50.55086409245406,51.0
191,47.0,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.0
192,148.30735264311215,54.0,47.0,50.0,52.0,49.0,59.0,38.0,49.99999999999809,51.0
193,148.30735264311215,54.0,47.0,50.0,52.0,49.0,59.0,38.0,50.0,51.00000000505631
194,148.30735264036295,54.0,47.0,50.0,202.62778020452765,213.330988206946,59.0,38.0,50.0,51.0
195,148.30735264311215,54.0,119.0,50.0,52.0,49.0,59.000001451174825,38.0,50.0,51.0
196,148.30735264311215,54.0,119.0,49.999999385589994,256.0214492163883,49.00008729741124,59.0,38.00004552947508,50.0,268.02988420527123
197,170.47761475477657,54.0,119.0,49.999953617599786,52.0,213.330988206946,59.0,37.99997012335574,50.0,51.0
198,1261.621473474199,54.0,72.9845731647055,105.0,52.0,213.330988206946,236.5861019199149,38.0,50.0,51.0
199,647.1246110541316,293.2934543012069,4852.931602032011,190.0,52.0,183.47757460762384,71.0,496.4702770841479,483.6806415367376,120.0
200,726.8981114232806,333.2934543012069,3339.4968885748963,50.0,256.0214492163883,149.0,85.21050968647161,110.0,299.0,268.02988420527123
201,547.1072322264876,54.0,47.0,244.3528009972564,256.0214492163883,49.0,320.5762428560209,38.0,50.0,171.0
202,3276.77191829252,60.59458684274525,47.0,50.0,52.0,61.36481248488128,59.0,38.0,241.62074768930137,195.9175687337923
203,2841.5111651095503,54.0,47.0,139.14533429189026,202.62778020452765,49.0,236.57624285602088,38.0,2810.21107682746,290.76086715274164
204,609.9887798643268,54.0,83.88262249140956,50.0,256.0214492163883,243.84238709250516,59.0,203.51901880582247,3073.6876384197776,1784.8650259235412
205,573.8684133118215,126.0,47.0,28.432086838357183,52.0,49.0,236.57624285602088,170.0,274.0566999186421,123.0
206,2546.0,264.2934543012069,47.0,50.0,112.0,49.0,59.0,110.0,2858.164109666072,123.0
207,290.4776147547766,318.0904776291487,349.7530424596266,150.0,124.0,61.36481248488128,59.0,1302.8435049028371,410.7276086981258,51.0
208,445.1289225831693,2584.1038067673976,2915.081666448679,190.0,420.92915691389067,514.3191768887104,59.0,9526.743876630122,160.9950154743226,158.76086715274164
209,527.3327350496073,428.3865703177684,627.0735746460335,1438.5054737161947,306.0214492163883,312.9881886817644,289.3624678153418,457.7291368348733,1480.2450754008362,398.898556787292
210,3017.142784005858,573.0904776291487,2462.7530424596266,2397.0,244.0,352.9881886817644,577.1492203578343,442.7291368348733,50.0,147.0
211,497.3327350496073,459.0702940292309,2730.477061259446,336.0,2691.5486773956354,49.0,798.662471600446,385.0,2330.7276086981256,179.0
212,11429.846380440153,1558.9810044120625,2483.445299540195,303.0,3024.8252393358102,49.0,2796.362467815342,2113.593285838613,2963.21107682746,349.02988420527123
213,4614.786547541124,1590.2529931470308,10288.915530933537,420.8318814129879,394.75820311526775,342.3191768887104,1145.2536634886646,457.9478129001499,2891.164109666072,3566.028624464236
214,191.0,471.1979645618593,1722.7509937445552,2246.0,2405.662105470236,239.3530011666457,79.0,371.86465749329005,5150.867017623794,51.0
215,47.0,54.0,214.64787401097763,49.99656755995849,52.0,49.0,59.0,38.0,122.0,51.0
216,47.0,54.0,47.0,50.0,190.67080650022515,49.0,59.00000000007498,38.0,2410.726605247499,246.6268347067993
217,47.0,54.0,47.0,50.0,52.0,202.03178493103508,59.0,38.0,122.0,51.0
218,47.0,54.0,47.0,240.82439688147608,250.4717547100241,202.03178493103508,59.0,38.0,49.99999999655832,51.0
219,47.0,54.0,47.0,49.99999989571371,52.0,49.0,58.999999817159726,38.0,50.0,51.0
220,47.0,54.0,47.0,50.0,52.0,49.0000523631408,59.0,38.0,50.0,51.0
